original_image_file,cropped_image_file,Date,Tag Number,Tag Number 3,det_num,det_confidence,species1,prob1,Human_verified_spp,species2,prob2,species3,prob3,entropy,classification_precision,Species,Trademark/Cultivar,AscensionNumber,EYB_Inflorescence Type,RHS_InflorescentType,Flower Type,False Sepals,Color,SterileFloretLength(in),SterileFloretLength(cm),PanicleLength(in),AvgInflorescencesPerPanicle
Braatz_images\20-07-10_done\A11\Q7106719.JPG,Q7106719_1.jpg,2020-07-10,A11,A11,1,0.7135,Diptera,99.7,Yes,Syrphidae,0.3,Coleoptera,0,0.022,0.9755,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,1,,4,NA
Braatz_images\20-07-10_done\A11\Q7106721.JPG,Q7106721_1.jpg,2020-07-10,A11,A11,1,0.8168,Bombus_affinis,100,Yes,Bombus_terricola,0,Bombus_griseocollis,0,0.0014,0.9677,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,1,,4,NA
Braatz_images\20-07-10_done\A11\Q7106723.JPG,Q7106723_1.jpg,2020-07-10,A11,A11,1,0.7754,Coleoptera,98.6,Yes,Syrphidae,0.9,Wasp,0.2,0.0911,0.9916,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,1,,4,NA
Braatz_images\20-07-10_done\A11\Q7106724.JPG,Q7106724_1.jpg,2020-07-10,A11,A11,1,0.8533,Bombus_affinis,100,Yes,Bombus_impatiens,0,Bombus_terricola,0,0.0007,0.9677,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,1,,4,NA
Braatz_images\20-07-10_done\A11\Q7106774.JPG,Q7106774_1.jpg,2020-07-10,A11,A11,1,0.7255,Syrphidae,97.9,Maybe,Diptera,2,Meliponini,0,0.1045,0.9836,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,1,,4,NA
Braatz_images\20-07-10_done\B5\Q7106613.JPG,Q7106613_1.jpg,2020-07-10,B5,B5,1,0.8222,Apis_mellifera,98,Yes,Apis_mellifera,1.2,Andrena_hirticincta,0.2,0.1312,0.9707,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106614.JPG,Q7106614_1.jpg,2020-07-10,B5,B5,1,0.8143,Apis_mellifera,99.4,Yes,Syrphidae,0.1,Apis_mellifera,0.1,0.0584,0.9707,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106615.JPG,Q7106615_1.jpg,2020-07-10,B5,B5,1,0.769,Apis_mellifera,96,Yes,Apis_mellifera,1.7,Xylocopa,0.7,0.2512,0.9707,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106616.JPG,Q7106616_1.jpg,2020-07-10,B5,B5,1,0.7497,Apis_mellifera,99.9,Yes,Apis_mellifera,0,Colletes_hederae,0,0.0104,0.9707,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106617.JPG,Q7106617_1.jpg,2020-07-10,B5,B5,1,0.7358,Apis_mellifera,99.2,Yes,Xylocopa_micans,0.2,Apis_mellifera,0.1,0.0634,0.9707,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106618.JPG,Q7106618_1.jpg,2020-07-10,B5,B5,1,0.7362,Coleoptera,100,Yes,Wasp,0,Syrphidae,0,0.0039,0.9916,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106619.JPG,Q7106619_1.jpg,2020-07-10,B5,B5,1,0.8031,Diptera,99.4,Yes,Syrphidae,0.6,Coleoptera,0,0.0362,0.9755,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106620.JPG,Q7106620_1.jpg,2020-07-10,B5,B5,1,0.7902,Diptera,100,Yes,Syrphidae,0,Coleoptera,0,0.0017,0.9755,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106626.JPG,Q7106626_1.jpg,2020-07-10,B5,B5,1,0.7196,Lasioglossum,90,Maybe,Halictus_tripartitus,4.8,Ceylalictus,2.9,0.475,0.9521,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106627.JPG,Q7106627_1.jpg,2020-07-10,B5,B5,1,0.7284,Halictus_tripartitus,92.5,Maybe,Lasioglossum,6.7,Halictus,0.7,0.2951,0.7959,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106628.JPG,Q7106628_1.jpg,2020-07-10,B5,B5,1,0.7193,Wasp,96,Yes,Syrphidae,3.6,Coleoptera,0.3,0.1825,0.9575,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106629.JPG,Q7106629_1.jpg,2020-07-10,B5,B5,1,0.7469,Syrphidae,91.4,No,Coleoptera,7.4,Wasp,0.5,0.3516,0.9836,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106630.JPG,Q7106630_1.jpg,2020-07-10,B5,B5,1,0.8236,Apis_mellifera,99.2,Yes,Apis_mellifera,0.3,Syrphidae,0.1,0.0689,0.9707,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106631.JPG,Q7106631_1.jpg,2020-07-10,B5,B5,1,0.7889,Halictus_rubicundus,99.4,Yes,Halictus_ligatus,0.4,Halictus,0.1,0.046,0.8679,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106632.JPG,Q7106632_1.jpg,2020-07-10,B5,B5,1,0.7814,Halictus_rubicundus,94.2,Yes,Halictus,4.1,Halictus_ligatus,1.2,0.2763,0.8679,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106633.JPG,Q7106633_1.jpg,2020-07-10,B5,B5,1,0.7421,Halictus_rubicundus,96.1,Yes,Halictus,1.6,Halictus_ligatus,1.5,0.2168,0.8679,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106726.JPG,Q7106726_1.jpg,2020-07-10,B5,B5,1,0.8268,Wasp,99.6,Yes,Nomada,0.2,Lasioglossum,0.2,0.0332,0.9575,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106727.JPG,Q7106727_1.jpg,2020-07-10,B5,B5,1,0.773,Wasp,95.1,Yes,Perdita,2.2,Ceratina,1.2,0.2767,0.9575,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106728.JPG,Q7106728_1.jpg,2020-07-10,B5,B5,1,0.8254,Wasp,99.5,Yes,Ceratina,0.2,Nomada,0.1,0.041,0.9575,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106729.JPG,Q7106729_1.jpg,2020-07-10,B5,B5,1,0.7947,Coleoptera,100,Yes,Lepidoptera,0,Syrphidae,0,0.0022,0.9916,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106730.JPG,Q7106730_1.jpg,2020-07-10,B5,B5,1,0.785,Apis_mellifera,98.9,Yes,Xylocopa,0.1,Apis_mellifera,0.1,0.1077,0.9707,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106731.JPG,Q7106731_1.jpg,2020-07-10,B5,B5,1,0.7742,Apis_mellifera,99.3,Yes,Andrena,0.1,Megachile,0,0.0674,0.9707,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106732.JPG,Q7106732_1.jpg,2020-07-10,B5,B5,1,0.787,Apis_mellifera,99.4,Yes,Megachile,0.2,Syrphidae,0.1,0.0586,0.9707,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106738.JPG,Q7106738_1.jpg,2020-07-10,B5,B5,1,0.7355,Halictus_tripartitus,99.6,Maybe,Halictus,0.2,Halictus_ligatus,0.1,0.0297,0.7959,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106739.JPG,Q7106739_1.jpg,2020-07-10,B5,B5,1,0.7301,Halictus,51,Maybe,Halictus_tripartitus,45.1,Halictus_ligatus,3.7,0.8404,0.8217,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106740.JPG,Q7106740_1.jpg,2020-07-10,B5,B5,1,0.7261,Halictus_tripartitus,99,Maybe,Halictus,0.5,Halictus_ligatus,0.2,0.065,0.7959,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106741.JPG,Q7106741_1.jpg,2020-07-10,B5,B5,1,0.7991,Syrphidae,99.4,No,Diptera,0.3,Wasp,0.3,0.0429,0.9836,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106742.JPG,Q7106742_1.jpg,2020-07-10,B5,B5,1,0.8216,Syrphidae,80.5,No,Wasp,19.5,Hylaeus,0,0.4978,0.9836,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106743.JPG,Q7106743_1.jpg,2020-07-10,B5,B5,1,0.8237,Wasp,60.3,Yes,Syrphidae,39.6,Hylaeus,0.1,0.6825,0.9575,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106744.JPG,Q7106744_1.jpg,2020-07-10,B5,B5,1,0.8341,Wasp,97.8,Yes,Syrphidae,2.1,Hylaeus,0.2,0.1132,0.9575,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106748.JPG,Q7106748_1.jpg,2020-07-10,B5,B5,1,0.7544,Wasp,99.3,Yes,Syrphidae,0.5,Nomada,0,0.0477,0.9575,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106755.JPG,Q7106755_1.jpg,2020-07-10,B5,B5,1,0.7036,Syrphidae,69.3,No,Dianthidium,28.8,Anthidium,0.8,0.716,0.9836,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106757.JPG,Q7106757_1.jpg,2020-07-10,B5,B5,1,0.7123,Halictus_tripartitus,91,Maybe,Halictus,7.1,Halictus_ligatus,1.3,0.3674,0.7959,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106761.JPG,Q7106761_1.jpg,2020-07-10,B5,B5,1,0.7413,Apis_mellifera,99.9,Yes,Augochloropsis,0,Syrphidae,0,0.0118,0.9707,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106762.JPG,Q7106762_1.jpg,2020-07-10,B5,B5,1,0.7921,Apis_mellifera,99.9,Yes,Colletes,0.1,Colletes_hederae,0,0.0134,0.9707,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106763.JPG,Q7106763_1.jpg,2020-07-10,B5,B5,1,0.7143,Diptera,68.9,Maybe,Coleoptera,14.9,Syrphidae,14.2,0.9525,0.9755,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106766.JPG,Q7106766_1.jpg,2020-07-10,B5,B5,1,0.7204,Apis_mellifera,99.3,Yes,Apis_mellifera,0.5,Colletes_hederae,0,0.0507,0.9707,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106767.JPG,Q7106767_1.jpg,2020-07-10,B5,B5,1,0.7352,Diptera,99,Yes,Syrphidae,1,Coleoptera,0,0.0578,0.9755,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106768.JPG,Q7106768_1.jpg,2020-07-10,B5,B5,1,0.7448,Diptera,99.8,Yes,Syrphidae,0.2,Coleoptera,0,0.016,0.9755,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106769.JPG,Q7106769_1.jpg,2020-07-10,B5,B5,1,0.7695,Coleoptera,61.2,No,Diptera,37.2,Syrphidae,1.5,0.7378,0.9916,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\B5\Q7106770.JPG,Q7106770_1.jpg,2020-07-10,B5,B5,1,0.7743,Coleoptera,92.3,No,Wasp,4.5,Thalestria,1.7,0.3776,0.9916,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-10_done\C16\Q7106641.JPG,Q7106641_1.jpg,2020-07-10,C16,C16,1,0.7049,Syrphidae,99.5,Yes,Diptera,0.1,Apis_mellifera,0.1,0.0463,0.9836,Hydrangea paniculata,Quick Fire,14001,Open,0,Lacy panicle,4,Pink,1.25,,4,25.9
Braatz_images\20-07-10_done\C16\Q7106642.JPG,Q7106642_1.jpg,2020-07-10,C16,C16,1,0.7692,Syrphidae,99.8,Yes,Anthidium_florentinum,0.1,Apis_mellifera,0,0.0226,0.9836,Hydrangea paniculata,Quick Fire,14001,Open,0,Lacy panicle,4,Pink,1.25,,4,25.9
Braatz_images\20-07-10_done\C16\Q7106643.JPG,Q7106643_1.jpg,2020-07-10,C16,C16,1,0.8137,Syrphidae,99.9,Yes,Diptera,0,Wasp,0,0.0063,0.9836,Hydrangea paniculata,Quick Fire,14001,Open,0,Lacy panicle,4,Pink,1.25,,4,25.9
Braatz_images\20-07-10_done\C16\Q7106646.JPG,Q7106646_1.jpg,2020-07-10,C16,C16,1,0.7471,Syrphidae,97.5,Yes,Apis_mellifera,0.3,Diptera,0.3,0.2064,0.9836,Hydrangea paniculata,Quick Fire,14001,Open,0,Lacy panicle,4,Pink,1.25,,4,25.9
Braatz_images\20-07-10_done\C3\Q7106668.JPG,Q7106668_1.jpg,2020-07-10,C3,C3,1,0.7122,Wasp,98.7,No,Coleoptera,1,Hylaeus,0.3,0.081,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\20-07-10_done\C3\Q7106670.JPG,Q7106670_1.jpg,2020-07-10,C3,C3,1,0.7478,Wasp,99.3,No,Hylaeus,0.3,Coleoptera,0.3,0.0465,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\20-07-10_done\C3\Q7106672.JPG,Q7106672_1.jpg,2020-07-10,C3,C3,1,0.8147,Wasp,91.1,Yes,Syrphidae,8.7,Coleoptera,0.2,0.3111,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\20-07-10_done\C3\Q7106673.JPG,Q7106673_1.jpg,2020-07-10,C3,C3,1,0.8768,Wasp,92.9,Yes,Syrphidae,7.1,Coleoptera,0,0.2586,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\20-07-10_done\C3\Q7106674.JPG,Q7106674_1.jpg,2020-07-10,C3,C3,1,0.704,Wasp,97.6,Yes,Syrphidae,2.4,Nomada,0,0.1168,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\20-07-10_done\D10\Q7106653.JPG,Q7106653_1.jpg,2020-07-10,D10,D10,1,0.7614,Syrphidae,75.7,Maybe,Coleoptera,18.8,Diptera,4.7,0.7288,0.9836,Hydrangea paniculata,Daimond Rogue,17047,Half-open,0,Mop-like panicle,4,Pink-white,0,,0,109
Braatz_images\20-07-10_done\D14-1\Q7106657.JPG,Q7106657_1.jpg,2020-07-10,D14-1,D14,1,0.8343,Syrphidae,99.9,Yes,Wasp,0,Diptera,0,0.006,0.9836,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-07-10_done\D14-1\Q7106658.JPG,Q7106658_1.jpg,2020-07-10,D14-1,D14,1,0.7887,Syrphidae,99.9,Yes,Wasp,0.1,Diptera,0,0.012,0.9836,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-07-10_done\D14-1\Q7106659.JPG,Q7106659_1.jpg,2020-07-10,D14-1,D14,1,0.8303,Syrphidae,100,Yes,Diptera,0,Anthidiellum,0,0.0027,0.9836,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-07-10_done\D14-1\Q7106662.JPG,Q7106662_1.jpg,2020-07-10,D14-1,D14,1,0.8504,Coleoptera,96.4,Yes,Wasp,3.5,Syrphidae,0.1,0.1638,0.9916,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-07-10_done\D14-1\Q7106663.JPG,Q7106663_1.jpg,2020-07-10,D14-1,D14,1,0.8613,Coleoptera,91,Yes,Wasp,8.9,Syrphidae,0.1,0.3086,0.9916,Hydrangea paniculata,Late,93-78074C,NA,0,NA,NA,White,0,,0,NA
Braatz_images\20-07-13_done\A11\Q7137007.JPG,Q7137007_1.jpg,2020-07-13,A11,A11,1,0.7238,Lasioglossum,99.2,Yes,Halictus,0.7,Halictus_tripartitus,0.1,0.0501,0.9521,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,1,,4,NA
Braatz_images\20-07-13_done\A11\Q7137008.JPG,Q7137008_1.jpg,2020-07-13,A11,A11,1,0.7581,Lasioglossum,96,Maybe,Halictus,2.8,Halictus_tripartitus,1.2,0.1964,0.9521,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,1,,4,NA
Braatz_images\20-07-13_done\A11\Q7137011.JPG,Q7137011_1.jpg,2020-07-13,A11,A11,1,0.7676,Wasp,98.8,Yes,Syrphidae,1,Trachusa,0.1,0.0703,0.9575,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,1,,4,NA
Braatz_images\20-07-13_done\A11\Q7137017.JPG,Q7137017_1.jpg,2020-07-13,A11,A11,1,0.7683,Syrphidae,56.7,No,Diptera,40.7,Coleoptera,2,0.8073,0.9836,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,1,,4,NA
Braatz_images\20-07-13_done\A11\Q7137018.JPG,Q7137018_1.jpg,2020-07-13,A11,A11,1,0.7457,Apis_mellifera,99,Yes,Apis_mellifera,0.3,Meliponini,0.2,0.08,0.9707,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,1,,4,NA
Braatz_images\20-07-13_done\A11\Q7137019.JPG,Q7137019_1.jpg,2020-07-13,A11,A11,1,0.7616,Chelostoma,40.2,Maybe,Lasioglossum,18.3,Calliopsis,12.6,1.9048,0.9093,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,1,,4,NA
Braatz_images\20-07-13_done\A11\Q7137022.JPG,Q7137022_1.jpg,2020-07-13,A11,A11,1,0.8199,Syrphidae,97.9,No,Wasp,2,Coleoptera,0,0.1003,0.9836,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,1,,4,NA
Braatz_images\20-07-13_done\A11\Q7137023.JPG,Q7137023_1.jpg,2020-07-13,A11,A11,1,0.7874,Diptera,99.8,Yes,Coleoptera,0.1,Syrphidae,0.1,0.0185,0.9755,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,1,,4,NA
Braatz_images\20-07-13_done\A11\Q7137024.JPG,Q7137024_1.jpg,2020-07-13,A11,A11,1,0.8149,Diptera,99.2,Yes,Syrphidae,0.4,Coleoptera,0.3,0.0524,0.9755,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,1,,4,NA
Braatz_images\20-07-13_done\A11\Q7137025.JPG,Q7137025_1.jpg,2020-07-13,A11,A11,1,0.792,Diptera,85.2,Yes,Syrphidae,6.7,Coleoptera,4.4,0.6466,0.9755,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,1,,4,NA
Braatz_images\20-07-13_done\A11\Q7137027.JPG,Q7137027_1.jpg,2020-07-13,A11,A11,1,0.7954,Xylocopa_micans,29.3,Maybe,Osmia,18,Coleoptera,15.4,2.2074,0.904,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,1,,4,NA
Braatz_images\20-07-13_done\A11\Q7137028.JPG,Q7137028_1.jpg,2020-07-13,A11,A11,1,0.767,Apis_mellifera,98,Yes,Apis_mellifera,1.9,Apis_florea,0.1,0.1044,0.9707,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,1,,4,NA
Braatz_images\20-07-13_done\B5\bee.png,bee_1.jpg,2020-07-13,B5,B5,1,0.714,Hylaeus_leptocephalus,94.2,Maybe,Hylaeus,3,Hylaeus_modestus,2.3,0.2811,0.844,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-13_done\B5\bee2.png,bee2_1.jpg,2020-07-13,B5,B5,1,0.8351,Diptera,77,No,Syrphidae,21.6,Coleoptera,1.4,0.5925,0.9755,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-13_done\B5\Q7136997.JPG,Q7136997_1.jpg,2020-07-13,B5,B5,1,0.7363,Apis_mellifera,92.1,Yes,Apis_mellifera,5.9,Apis_florea,0.7,0.3809,0.9707,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-13_done\B5\Q7136999.JPG,Q7136999_1.jpg,2020-07-13,B5,B5,1,0.8475,Apis_mellifera,98.8,Yes,Apis_mellifera,1.1,Osmia_bicornis,0,0.0681,0.9707,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-13_done\B5\Q7137000.JPG,Q7137000_1.jpg,2020-07-13,B5,B5,1,0.8282,Apis_mellifera,98.2,Yes,Apis_mellifera,1.7,Osmia,0,0.1019,0.9707,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-13_done\B5\Q7137002.JPG,Q7137002_1.jpg,2020-07-13,B5,B5,1,0.7409,Wasp,97,Yes,Nomada,2.5,Stelis,0.3,0.153,0.9575,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-13_done\B5\Q7137003.JPG,Q7137003_1.jpg,2020-07-13,B5,B5,1,0.7859,Wasp,75.5,Yes,Nomada,22.8,Stelis,1.3,0.6317,0.9575,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-13_done\B5\Q7137036.JPG,Q7137036_1.jpg,2020-07-13,B5,B5,1,0.7187,Wasp,97.7,Yes,Stelis,1,Halictus_scabiosae,0.7,0.1465,0.9575,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-13_done\B5\Q7137038.JPG,Q7137038_1.jpg,2020-07-13,B5,B5,1,0.7556,Wasp,99.4,Yes,Nomada,0.3,Hylaeus,0.1,0.0453,0.9575,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-13_done\B5\Q7137039.JPG,Q7137039_1.jpg,2020-07-13,B5,B5,1,0.7623,Wasp,99.5,Yes,Nomada,0.5,Stelis,0,0.035,0.9575,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\20-07-13_done\C3\Q7136989.JPG,Q7136989_1.jpg,2020-07-13,C3,C3,1,0.7499,Wasp,100,Yes,Coleoptera,0,Diptera,0,0.001,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\20-07-13_done\C3\Q7136991.JPG,Q7136991_1.jpg,2020-07-13,C3,C3,1,0.8012,Wasp,64.4,Yes,Eulaema,20.4,Hylaeus,5.6,1.1513,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\20-07-13_done\C3\Q7136992.JPG,Q7136992_1.jpg,2020-07-13,C3,C3,1,0.7992,Wasp,48.3,Yes,Nomia,15.5,Xylocopa,11.1,1.8305,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\20-07-20_done\A5\Q7207565.JPG,Q7207565_1.jpg,2020-07-20,A5,A5,1,0.7636,Apis_mellifera,99.2,Yes,Apis_mellifera,0.7,Apis_florea,0,0.049,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\20-07-20_done\A5\Q7207570.JPG,Q7207570_1.jpg,2020-07-20,A5,A5,1,0.7383,Apis_mellifera,97.8,Yes,Apis_mellifera,0.6,Osmia_bicornis,0.4,0.1782,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
