,Date,Month,Tag.Number,Collector,Cultivar ,Species,AscensionNumber,Inflorescence.Type,False.Sepals,Flower.Type,Flower.shape,PaniclesPerTransect,TotalPaniclesA,AvgInflorescencesPerPanicle,transects_per_plant,TotalPaniclesB,TotalInflorescences_A,TotalInflorescences_B,TotalInflorescences_AB,Start.Time,End.Time,Rain,Wind,Cloud,TempF,InsectRichness,Araneae,Chauliognathus,Cerambycidae,Chrysomelidae,Curculionidae,Mordellidae,Scarabaeoidea,Diptera,Bombyliidae,Calliphoridae,Conopidae,Cecidomyiidae,Culicidae,Dolichopodidae,Drosophilidae,Empididae,Muscidae,Oestroidea,Syrphidae_total,Unknown_Bristly_Flies,Tipulidae,Ulidiidae,Hemiptera,Aphididae,Cicadellidae,Miridae,Reduviidae,Hymenoptera,Xylocopa,Andrenidae,Protandrena,Apis.mellifera,Melissodes,Cerceris,Astata,Chrysididae,Hylaeus,Halictidae,Agapostemon,Augochlora,Green.Sweatbee,Halictus,Lasioglossum,Bombus affinis,Bombus auricomus,Bombus impatiens,Bombus bimaculatus,Bombus griseocollis,Bombus vagans,Symmorphus,Eurytoma,Braconidae,Apocrita,Scolia,Sphecius speciosus,Sphex,Vespidae,Dolichovespula.maculata,Dolichovespula,Lepidoptera,Hesperiidae,Celastrina ladon,Epargyreus clarus,Libythean carinenta,Pieris rapae,Polygonia comma,Vanessa atalanta,Notes
105,45505,Aug,21B,E.Braatz,Great Star,Hydrangea paniculata,12020,Very dense,4,Lacy panicle,Lacy,8.333333333,NA,150.7,13.62959855,113.5799879,0,17116.50418,17116.50418,0.456944444,0.460416667,0,2,90,81,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,45505,Aug,23B,E. Braatz,Quick Fire Fabulous,Hydrangea paniculata,No tag,Dense,5,Mop-like panicle,Mop,7,NA,60.9,4.412197627,30.88538339,0,1880.919848,1880.919848,0.643055556,0.646527778,0,1,60,81,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107,45505,Aug,24B,E.Braatz,Little Lime Punch,Hydrangea paniculata,21040,Half-open,4,Mop-like panicle,Mop,,24,194.2,3.64644432,0,4660.8,0,4660.8,0.599305556,0.602083333,0,1,30,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108,45505,Aug,26B,E. Braatz,Berry White,Hydrangea paniculata,21026,Half-open,4,Mop-like panicle,Mop,2.666666667,NA,86.42857,5.850517331,15.60137955,0,1348.404925,1348.404925,0.625694444,0.629166667,0,1,50,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,45505,Aug,2B,E. Braatz,Phantom,Hydrangea paniculata,1004,Half-open,4,Mop-like panicle,Mop,4.666666667,NA,174.4,44.66894292,208.455067,0,36354.56368,36354.56368,0.510416667,0.511805556,0,2,35,81,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ended sampling early because vacuum battery died
110,45505,Aug,3A,E. Braatz,Sweet Summer,Hydrangea paniculata,12022,Dense,4,Mop-like panicle,Mop,17,NA,361,8.3053,141.1901,0,50969.6261,50969.6261,0.390972222,0.394444444,0,2,100,76,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
111,45505,Aug,3B,E.Braatz,Little Lime,Hydrangea paniculata,10040,Very dense,4,Mop-like panicle,Mop,,1,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,0.502777778,0.50625,0,2,35,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Many bracts and few flowers
112,45505,Aug,5A,E. Braatz,Quick Fire,Hydrangea paniculata,5079,Open,4,Lacy panicle,Lacy,20.33333333,NA,98.6,14.13,287.31,0,28328.766,28328.766,0.4,0.403472222,0,2,100,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,
113,45505,Aug,5B,E. Braatz,Dharuma,Hydrangea paniculata,5026,Open,4,Lacy panicle,Lacy,0,NA,5.5,0.906832,0,0,0,0,0.495833333,0.499305556,0,2,35,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Not blooming--only buds and bracts
114,45505,Aug,6B,E. Braatz,Mega Pearl,Hydrangea paniculata,1128,Half-open,4,Lacy panicle,Lacy,21,NA,154.8,1.107792,23.263632,0,3601.210234,3601.210234,0.4875,0.490972222,0,2,35,81,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
115,45505,Aug,6D,E. Braatz,Strawberry Sundae,Hydrangea paniculata,15055,Dense,4,Mop-like panicle,Mop,,NA,42.8,11.8144796,,,,,NA,NA,NA,NA,NA,NA,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116,45505,Aug,7A,E. Braatz,Tickled Pink,Hydrangea paniculata,11044,Half-open,4,Lacy panicle,Lacy,18,NA,174.2,4.0192,72.3456,0,12602.60352,12602.60352,0.409722222,0.413194444,0,2,100,76,10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
117,45505,Aug,8B,E. Braatz,Quick Fire,Hydrangea paniculata,5079,Open,4,Lacy panicle,Lacy,7.333333333,NA,138.7,2.2608,16.5792,0,2299.53504,2299.53504,0.479166667,0.482638889,0,2,100,81,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,feels about to rain
118,45505,Aug,9A,E. Braatz,Fire & Ice,Hydrangea paniculata,12021,Open,4,Lacy panicle,Lacy,12.33333333,NA,97.8,6.28,77.45333333,0,7574.936,7574.936,0.419444444,0.422916667,0,2,100,76,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119,45505,Aug,9B,E. Braatz,Silver Dollar,Hydrangea paniculata,1006,Dense,4,Mop-like panicle,Mop,6.666666667,NA,41.2,1.698112,11.32074667,0,466.4147627,466.4147627,0.633333333,0.636805556,0,2,70,81,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120,45517,Aug,19D,J. Goldsby,Puffer Fish,Hydrangea paniculata,2023-030,Half-open,4,Mop-like panicle,Mop,6,NA,55.8,2.333724365,14.00234619,0,781.3309173,781.3309173,0.568055556,0.571527778,0,2,15,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
121,45517,Aug,1D,J. Goldsby,Floribunda,Hydrangea paniculata,87273-0,Open,4,Lacy panicle,Lacy,1.666666667,NA,243,3.176458163,5.294096939,0,1286.465556,1286.465556,0.561805556,0.565277778,0,1,15,83,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
122,45517,Aug,2D,J. Goldsby,Little Lime,Hydrangea paniculata,10040,Very dense,4,Mop-like panicle,Mop,,12,29.33333,0.583431091,0,351.99996,0,351.99996,0.574305556,0.577777778,0,1,15,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
123,45517,Aug,3D,E. Braatz,Vanilla Strawberry,Hydrangea paniculata,10063,Dense,5,Mop-like panicle,Mop,12.66666667,NA,349.6,18.18765395,230.37695,0,80539.78172,80539.78172,0.581944444,0.585416667,0,1,25,82,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
124,45517,Aug,4D,E. Braatz,Great Star,Hydrangea paniculata,12020,Open,4,Lacy panicle,Lacy,1.666666667,NA,167.9,16.08081945,26.80136575,0,4499.94931,4499.94931,0.592361111,0.595833333,0,1,30,82,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
125,45518,Aug,11D,J. Goldsby,Kyushu,Hydrangea paniculata,93021,Open,NA,Lacy panicle,Lacy,13.33333333,NA,404.7,9.334897459,124.4652995,0,50371.10669,50371.10669,0.425,0.428472222,0,1,20,76,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Also 1 moth/butterfly
126,45518,Aug,12D,J. Goldsby,Phantom,Hydrangea paniculata,1004,Dense,4,Mop-like panicle,Mop,24,NA,98.3,21.00351928,504.0844628,0,49551.50269,49551.50269,0.433333333,0.436805556,0,1,25,76,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
127,45518,Aug,15D,J. Goldsby,Tickled Pink,Hydrangea paniculata,11044,Half-open,4,Lacy panicle,Lacy,7,NA,88.6,4.412197627,30.88538339,0,2736.444968,2736.444968,0.458333333,0.461805556,0,2,40,78,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
128,45518,Aug,16D,J. Goldsby,Green Spire,Hydrangea paniculata,95054,Open,4,Lacy panicle,Lacy,4.166666667,NA,109.8,16.59537326,69.14738859,0,7592.383267,7592.383267,0.468055556,0.471527778,0,2,55,78,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Also 1 butterfly/moth (same color as 11D)
129,45518,Aug,17D,J. Goldsby,Pink Lady,Hydrangea paniculata,1005,Dense,4,Mop-like panicle,Mop,6,NA,91.7,8.20449972,49.22699832,0,4514.115746,4514.115746,0.476388889,0.479861111,0,1,30,78,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
130,45518,Aug,18D,J. Goldsby,Bobo,Hydrangea paniculata,12031B,Half-open,4,Mop-like panicle,Mop,14.33333333,NA,72.1,6.162490901,88.32903624,0,6368.523513,6368.523513,0.485416667,0.488888889,0,2,30,78,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
131,45518,Aug,21D,J. Goldsby,Candy Apple,Hydrangea paniculata,20012A,Very dense,5,Mop-like panicle,Mop,13.66666667,NA,76.9,2.532253,34.60745767,0,2661.313495,2661.313495,0.448611111,0.452083333,0,1,40,77,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
132,45518,Aug,4F,J. Goldsby,Haas Halo,Hydrangea arborescens,18022,Open,3,Lacy,Lacy,5,NA,563.4285714,9.334897459,46.6744873,0,26297.7397,26297.7397,0.534027778,0.5375,0,1,50,80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
133,45518,Aug,6F,J. Goldsby,Invincibelle Spirit,Hydrangea arborescens,16027,Dense,4,Mop,Mop,,3,684,8.20449972,0,2052,0,2052,0.561111111,0.564583333,0,23,65,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
134,45518,Aug,7D,J. Goldsby,Pink Diamond,Hydrangea paniculata,97033,Open,4,Lacy panicle,Lacy,16,NA,160.7,14.58577728,233.3724365,0,37502.95054,37502.95054,0.363888889,0.367361111,0,0,5,68,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
135,45518,Aug,8D,J. Goldsby,Limelight,Hydrangea paniculata,1072,Very dense,4,Mop-like panicle,Mop,12,NA,104.4,14.58577728,175.0293274,0,18273.06178,18273.06178,0.374305556,0.377777778,0,1,5,72,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
136,45506,Aug,16C,E. Braatz,Quick Fire,Hydrangea paniculata,14001,Open,4,Lacy panicle,Lacy,6.333333333,NA,25.9,8.20449972,51.96183156,0,1345.811437,1345.811437,0.452777778,0.45625,0,2,40,79,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,
137,45506,Aug,19D,E. Braatz,Puffer Fish,Hydrangea paniculata,2023-030,Half-open,4,Mop-like panicle,Mop,15,NA,55.8,2.333724365,35.00586547,0,1953.327293,1953.327293,0.463194444,0.466666667,0,2,35,79,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
138,45506,Aug,22B,E. Braatz,Limelight Prime,Hydrangea paniculata,21039,Half-open,4,Mop-like panicle,Mop,,NA,17.7,1.960976723,,,,,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
139,45506,Aug,3D,E. Braatz,Vanilla Strawberry,Hydrangea paniculata,10063,Dense,5,Mop-like panicle,Mop,12,NA,349.6,18.18765395,218.2518474,0,76300.84584,76300.84584,0.472222222,0.475694444,0,2,35,79,6,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
140,45506,Aug,5D,E. Braatz,Brussels Lace,Hydrangea paniculata,96102,Open,4,Lacy panicle,Lacy,9,NA,492.1,6.810747669,61.29672902,0,30164.12035,30164.12035,0.480555556,0.484027778,0,2,35,79,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
141,45506,Aug,6F,E. Braatz,Invincibelle Spirit,Hydrangea arborescens,16027,Dense,4,Mop,Mop,,2,684,8.20449972,0,1368,0,1368,0.430555556,0.434027778,0,2,70,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mostly done blooming--only 2 blooms left
142,45524,Aug,1D,G. Meneses,Floribunda,Hydrangea paniculata,87273-0,Open,4,Lacy panicle,Lacy,,34,243,3.176458163,0,8262,0,8262,0.559722222,0.563194444,0,1,15,70,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
143,45524,Aug,2D,G. Meneses,Little Lime,Hydrangea paniculata,10040,Very dense,4,Mop-like panicle,Mop,,6,29.33333,0.583431091,0,175.99998,0,175.99998,0.569444444,0.572916667,0,1,15,70,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5 petal common
144,45524,Aug,3D,G. Meneses,Vanilla Strawberry,Hydrangea paniculata,10063,Dense,5,Mop-like panicle,Mop,12.33333333,NA,349.6,18.18765395,224.3143987,0,78420.31378,78420.31378,0.577777778,0.58125,0,1,15,70,11,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,
145,45524,Aug,4D,G. Meneses,Great Star,Hydrangea paniculata,12020,Open,4,Lacy panicle,Lacy,3,NA,167.9,16.08081945,48.24245835,0,8099.908758,8099.908758,0.5875,0.590972222,0,1,10,71,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2 unknown skippers
146,45524,Aug,4F,G. Meneses,Haas Halo,Hydrangea arborescens,18022,Open,3,Lacy,Lacy,,NA,563.4285714,9.334897459,,,,,NA,NA,NA,NA,NA,NA,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
147,45524,Aug,5D,G. Meneses,Brussels Lace,Hydrangea paniculata,96102,Open,4,Lacy panicle,Lacy,13.66666667,NA,492.1,6.810747669,93.08021814,0,45804.77535,45804.77535,0.596527778,0.6,0,1,15,71,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Only tops of panicles blooming, very small"
148,45524,Aug,6D,G. Meneses,Strawberry Sundae,Hydrangea paniculata,15055,Dense,4,Mop-like panicle,Mop,7.333333333,NA,42.8,11.8144796,86.63951704,0,3708.171329,3708.171329,0.605555556,0.609027778,0,2,15,71,9,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2 hummingbirds outside survey
149,45524,Aug,7D,G. Meneses,Pink Diamond,Hydrangea paniculata,97033,Open,4,Lacy panicle,Lacy,7,NA,160.7,14.58577728,102.100441,0,16407.54086,16407.54086,0.613194444,0.616666667,0,2,15,71,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
150,45525,Aug,11D,J. Goldsby,Kyushu,Hydrangea paniculata,93021,Open,NA,Lacy panicle,Lacy,29,NA,404.7,9.334897459,270.7120263,0,109557.1571,109557.1571,0.389583333,0.393055556,0,1,10,62,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
151,45525,Aug,13C,J. Goldsby,Fire Light,Hydrangea paniculata,18008B,Very dense,NA,Mop-like panicle,Mop,,NA,71.4,8.949995003,0,NA,NA,NA,0.470138889,0.473611111,0,1,3,68,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
152,45525,Aug,13D,J. Goldsby,Ruby,Hydrangea paniculata,98053,Half-open,4,Mop-like panicle,Mop,14.33333333,NA,232.8,13.163664,188.6791839,0,43924.51402,43924.51402,0.400694444,0.404166667,0,1,5,62,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
153,45525,Aug,15D,J. Goldsby,Tickled Pink,Hydrangea paniculata,11044,Half-open,4,Lacy panicle,Lacy,,15,88.6,4.412197627,0,1329,0,1329,0.413888889,0.417361111,0,0,2,62,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
154,45525,Aug,17D,E. Braatz,Pink Lady,Hydrangea paniculata,1005,Dense,4,Mop-like panicle,Mop,8,NA,91.7,8.20449972,65.63599776,0,6018.820995,6018.820995,0.433333333,0.436805556,0,1,2,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
155,45525,Aug,18D,J. Goldsby,Bobo,Hydrangea paniculata,12031B,Half-open,4,Mop-like panicle,Mop,5,NA,72.1,6.162490901,30.8124545,0,2221.57797,2221.57797,0.438888889,0.442361111,0,0,1,65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
156,45525,Aug,21B,J. Goldsby,Great Star,Hydrangea paniculata,12020,Very dense,4,Lacy panicle,Lacy,,9,150.7,13.62959855,0,1356.3,0,1356.3,0.489583333,0.493055556,0,2,0,68,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
